NIP;Podsumowanie 360;Ostatnia aktywność Call/Spotkanie;Zielone światło dla AOS;Status klienta (grupa);Wygrany Deal (grupa);Wątpliwość (Deal wygrany, a status != 'jest');Walidacja NIP;Status weryfikacji ZOHO;ID rekordu ZOHO;Nazwa Placówki;Adres;Nr telefonu;Adres email
9211353740;;;TAK;;NIE;NIE;PRAWIDŁOWY;NIE ISTNIEJE;;Janusz Fornalski, NZOZ PORADNIA DERMATOLOGICZNA JANUSZ FORNALSKI;Melchiora Wańkowicza 12, 22-600 Tomaszów Lubelski;84-6651222;janusz.fornalski@interia.pl
9211766755;;;TAK;;NIE;NIE;PRAWIDŁOWY;NIE ISTNIEJE;;"""PORADNIA RODZINNA"" BIACHOW-FUS, DOLANOWSKI, KRAWCZYK, PODOBA SPÓŁKA JAWNA";dr. Janusza Petera 3, 22-600 Tomaszów Lubelski;846642249;H.D@OP.PL
9211769618;;;TAK;;NIE;NIE;PRAWIDŁOWY;NIE ISTNIEJE;;"""MEDYK A.JAKUBIAK, M.JAKUBIAK SPÓŁKA JAWNA""";Wyspiańskiego 21, 22-600 Tomaszów Lubelski;846641289;nzozmedyk@nzozmedyk.com.pl
9221287157;;;TAK;;NIE;NIE;PRAWIDŁOWY;NIE ISTNIEJE;;Bogusław Wojda - Niepubliczny Zakład Opieki Zdrowotnej Poradnie Specjalistyczne;Plac Tadeusza Kościuszki 25, 22-460 Szczebrzeszyn;600819119;boguslawwojda@wp.pl
9221360210;;;TAK;;NIE;NIE;PRAWIDŁOWY;NIE ISTNIEJE;;Nowy Słuch Małgorzata Nowaczyńska;Polna 16C, 22-400 Zamość;604888870;nowysluch@gmail.com
9221452248;;;TAK;;NIE;NIE;PRAWIDŁOWY;NIE ISTNIEJE;;"Stanisław Misztal, Przychodnia Okulistyczna ""Sokoli Wzrok"" lek.med.Stanisław Misztal";Nowy Rynek 20, 22-400 Zamość;846391890;smisztal@interia.pl
9222333304;;;TAK;;NIE;NIE;PRAWIDŁOWY;NIE ISTNIEJE;;STOWARZYSZENIE NA RZECZ ROZWOJU REHABILITACJI I POMOCY POSZKODOWANYM W WYPADKACH KOMUNIKACYJNYCH;Koszary 60, 22-400 Zamość;846 385 847;omsir@op.pl
9222733587;;;TAK;;NIE;NIE;PRAWIDŁOWY;NIE ISTNIEJE;;Centrum Zdrowia i Urody - ARS MEDICA Tomasz Żądkowski;Spadek 41, 22-400 Zamość;845389401;biuro@strefaczysta.pl
9460006983;;;TAK;;NIE;NIE;PRAWIDŁOWY;NIE ISTNIEJE;;CARITAS ARCHIDIECEZJI LUBELSKIEJ;Prymasa Stefana Wyszyńskiego 2, 20-950 Lublin;815329571;lublin@caritas.pl
9461327034;;;TAK;;NIE;NIE;PRAWIDŁOWY;NIE ISTNIEJE;;BUCZKO JADWIGA NZOZ CENTRUM MEDYCZNE PRZYCHODNIA MEDYCYNY RODZINNEJ;Łuszczów Drugi 106, 20-258;691589767;poz2@onet.pl
9462374099;;;TAK;;NIE;NIE;PRAWIDŁOWY;NIE ISTNIEJE;;GABINET OKULISTYCZNY ELENA DOMASEVICH;Bursztynowa 34/24, 20-576 Lublin;81-8273337;lenadom@op.pl
6751209442;"Nazwa: SCANMED SPÓŁKA AKCYJNA
📄 jest
--------------------
👥 65 🏢 18
🧲 4 [❌ 4 23-03-2025]
🎯 3 [⚡ 1 | 🏆 1 14-07-2025]
--------------------
  - 23-11-2025 | 🧩 -> Firma po churnie - nawiązać kontakt
  - 20-08-2025 | 📞 -> Połączenie wychodzące do Grzegorz Wojciechowski
  - 11-08-2025 | 📞 -> Połączenie wychodzące do Grzegorz Wojciechowski
  - 15-07-2025 | 📞 -> Follow up call po Intro 3.0 dla Klientów";20-08-2025;NIE - ostatnia aktywność <= 80 dni, klient 'jest', aktywny Deal;jest;TAK;NIE;PRAWIDŁOWY;ISTNIEJE;751364000001844379;SCANMED SPÓŁKA AKCYJNA;Stefana Okrzei 1A, 03-715 Warszawa;785057972;sekretariat.zarzadu@scanmed.pl
9223050703;"Nazwa: CENTRUM DIAGNOSTYKI I TERAPII ONKOLOGICZNEJ - ZAMOŚĆ
📄 jest
--------------------
👥 3 🏢 1
🧲 1 [❌ 1 22-01-2025]
🎯 1 [❌ 1 20-05-2025]
--------------------
  - 23-10-2025 | 📞 -> Połączenie wychodzące do Barbara Nizio
  - 17-07-2025 | 📞 -> Połączenie wychodzące do Edyta Naworol
  - 16-07-2025 | 📞 -> Kontakt po 20250708 - Komunikacja z wymagającym pacjentem - z Edyta Naworol";23-10-2025;NIE - ostatnia aktywność <= 80 dni, klient 'jest';jest;NIE;NIE;PRAWIDŁOWY;ISTNIEJE;751364000002278458;NU-MED CENTRUM DIAGNOSTYKI I TERAPII ONKOLOGICZNEJ ZAMOŚĆ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;Aleje Jana Pawła II 10, 22-400 Zamość;845 359 910;sekretariat.zamosc@nu-med.pl
7122881258;"Nazwa: CENTRA MEDYCZNE AUDIKA
📄 nie jest/nie był
--------------------
👥 20 🏢 23
🧲 2 [❌ 1 22-04-2025 | ⚡ 1]
🎯 1 [❌ 1 20-05-2025]
--------------------
  - 21-03-2026 | 📞 -> Rozmowa z CENTRUM MEDYCZNE AUDIKA zaplanowana
  - 05-09-2025 | 📅 -> Meeting I - CENTRUM MEDYCZNE AUDIKA
  - 04-09-2025 | 📞 -> Welcome phone
  - 04-09-2025 | 📞 -> Call I
  - 02-09-2025 | 📞 -> umówić spotkanie
  - 21-03-2025 | 📞 -> Połączenie wychodzące do CENTRUM MEDYCZNE AUDIKA";05-09-2025;NIE - ostatnia aktywność <= 80 dni, aktywny Lead;nie jest/nie był;NIE;NIE;PRAWIDŁOWY;ISTNIEJE;751364000002283170;"""ACS AUDIKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ""";Aleja Jana Pawła II 22, 00-133 Warszawa;815 349 797;biuro@audika.pl
5272405713;"Nazwa: CENTRUM DIAGNOSTYKI MEDYCZNEJ ""MULTI-MED"" SPÓŁKA AKCYJNA
📄 nie jest/nie był
--------------------
👥 2 🏢 1
🎯 1 [⚡ 1]
--------------------
  - 22-10-2025 | 🧩 -> Zaktualizuj status spotkania po terminie spotkania
  - 21-10-2025 | 📅 -> Multimed
  - 20-10-2025 | 📞 -> Połączenie wychodzące do Karol Markiewicz
  - 13-10-2025 | 📞 -> Połączenie wychodzące do Karol Markiewicz";21-10-2025;NIE - ostatnia aktywność <= 80 dni, aktywny Deal;nie jest/nie był;NIE;NIE;PRAWIDŁOWY;ISTNIEJE;751364000002388995;"CENTRUM DIAGNOSTYKI MEDYCZNEJ ""MULTI-MED"" SPÓŁKA AKCYJNA";Okopowa 33, 01-059 Warszawa;226364774;przychodnia@multimed.pl
7161893716;"Nazwa: INTERNUS SP. Z O. O. CENTRUM MEDYCZNE
📄 nie jest/nie był
--------------------
🏢 1
🧲 1 [❌ 1 22-01-2025]
🎯 1 [⚡ 1]
--------------------
  - 23-10-2025 | 📞 -> Połączenie wychodzące do Barbara Nizio
  - 08-09-2025 | 📞 -> Rozmowa z Ewelina Paćko zaplanowana
  - 01-09-2025 | 🧩 -> Email
  - 26-08-2025 | 📅 -> Centrum Medyczne Internus";23-10-2025;NIE - ostatnia aktywność <= 80 dni, aktywny Deal;nie jest/nie był;NIE;NIE;PRAWIDŁOWY;ISTNIEJE;751364000002275511;CENTRUM MEDYCZNE INTERNUS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;"gen. Fieldorfa ""Nila"" 10, 24-100 Puławy";818200300;dyrekcja@internus.pl
8212025575;"Nazwa: CENTRUM MEDYCZNO-DIAGNOSTYCZNE
📄 nie jest/nie był
--------------------
👥 8 🏢 3
🎯 5 [❌ 2 20-05-2025 | ⚡ 1 | 🏆 2 20-05-2025]
--------------------
  - 27-10-2025 | 📅 -> Nowy Spotkanie
  - 25-09-2025 | 📞 -> Połączenie wychodzące do Anna Kordowska";25-09-2025;NIE - ostatnia aktywność <= 80 dni, aktywny Deal;nie jest/nie był;TAK;TAK;PRAWIDŁOWY;ISTNIEJE;751364000002274485;"""CENTRUM MEDYCZNO-DIAGNOSTYCZNE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";Generała Franciszka Kleeberga 2, 08-110 Siedlce;256440740;biuro@centrum.med.pl
9462329207;"Nazwa: CENTRUM OKULISTYCZNE EYEMED SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
📄 nie jest/nie był
--------------------
👥 2 🏢 1
🎯 2 [❌ 1 10-09-2025 | ⚡ 1]
--------------------
  - 13-01-2026 | 📞 -> Rozmowa z Michał Rokita zaplanowana
  - 12-09-2025 | 🧩 -> Zaktualizować Leada po Meeting I
  - 11-09-2025 | 📅 -> Meeting I - CENTRUM OKULISTYCZNE EYEMED SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
  - 10-09-2025 | 📞 -> Call I
  - 10-09-2025 | 📞 -> Welcome phone";11-09-2025;NIE - ostatnia aktywność <= 80 dni, aktywny Deal;nie jest/nie był;NIE;NIE;PRAWIDŁOWY;ISTNIEJE;751364000002384889;CENTRUM OKULISTYCZNE EYEMED SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;Dra Witolda Chodźki 10A/401, 20-093 Lublin;81 477 90 70;rejestracja@eyemed.pl
5371960760;"Nazwa: WOJEWÓDZKI SZPITAL SPECJALISTYCZNY W BIAŁEJ PODLASKIEJ
📄 nie jest/nie był
--------------------
👥 28 🏢 2
🧲 1 [❌ 1 22-01-2025]
--------------------
  - 06-08-2025 | 📞 -> Połączenie wychodzące do Dorota Osowska
  - 05-08-2025 | 📞 -> Połączenie wychodzące do Agnieszka Kalinowska
  - 05-08-2025 | 📞 -> Połączenie wychodzące do Dorota Osowska
  - 04-08-2025 | 📞 -> Połączenie wychodzące do Agnieszka Kalinowska
  - 01-08-2025 | 📞 -> Kontakt po Komunikacja z pokoleniem Z - FollowUp Call Mateusz z Agnieszka Kalinowska";06-08-2025;NIE - ostatnia aktywność <= 80 dni;nie jest/nie był;NIE;NIE;PRAWIDŁOWY;ISTNIEJE;751364000002272799;WOJEWÓDZKI SZPITAL SPECJALISTYCZNY W BIAŁEJ PODLASKIEJ;Terebelska 57-65, 21-500 Biała Podlaska;834 147 211;sekretariat@szpitalbp.pl
7120151774;"Nazwa: ""TOP-MEDICAL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
📄 nie jest/nie był
--------------------
👥 1 🏢 2
🧲 3 [❌ 3 22-04-2025]
🎯 1
--------------------
  - 05-05-2026 | 📞 -> Call scheduled with ""TOP-MEDICAL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
  - 27-03-2026 | 📞 -> Rozmowa z Tomasz ""TOP-MEDICAL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ zaplanowana
  - 02-09-2025 | 📞 -> Rozmowa z Sławomir Krzyżanowski zaplanowana
  - 13-08-2025 | 🧩 -> dzwonił Sławek wracamy do rozmów po wakacjach
  - 27-03-2025 | 📞 -> Call I";02-09-2025;NIE - ostatnia aktywność <= 80 dni;nie jest/nie był;NIE;NIE;PRAWIDŁOWY;ISTNIEJE;751364000001883990;"""TOP-MEDICAL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";Tomasza Zana 29/XIX, 20-601 Lublin;815243409;topmedical@topmedical.pl
7141925092;"Nazwa: NZOZ ""ANAMED"""" ""
📄 nie jest/nie był
--------------------
👥 2 🏢 1
🧲 2 [❌ 2 23-10-2025]
--------------------
  - 22-01-2026 | 📞 -> Rozmowa z Centrum Medyczne Sp. z o.o. zaplanowana
  - 23-10-2025 | 📞 -> Call I";23-10-2025;NIE - ostatnia aktywność <= 80 dni;nie jest/nie był;NIE;NIE;PRAWIDŁOWY;ISTNIEJE;751364000002281178;"""CENTRUM MEDYCZNE ANAMED"" - ANNA BEDNARSKA SPÓŁKA JAWNA";Kolejowa 5, 21-100 Lubartów;818546384;ANAMED@ANAMED.PL
7120154583;"Nazwa: SPECJALISTYCZNY ZESPÓŁ MEDYCZNY INTERMED SP. Z O.O.
📄 jest
--------------------
👥 4 🏢 2
🎯 2 [❌ 2 20-05-2025]
--------------------
Brak zarejestrowanych aktywności.";;NIE - klient 'jest';jest;NIE;NIE;PRAWIDŁOWY;ISTNIEJE;751364000001883991;"SPECJALISTYCZNY ZESPÓŁ MEDYCZNY ""INTERMED"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";Bartosza Głowackiego 35, 20-060 Lublin;815332356;INFO@INTERMED.NET.PL
7122998983;"Nazwa: OŚRODEK KARDIOLOGII INWAZYJNEJ ""IKARDIA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
📄 jest
--------------------
👥 2 🏢 3
🎯 3 [❌ 3 20-05-2025]
--------------------
Brak zarejestrowanych aktywności.";;NIE - klient 'jest';jest;NIE;NIE;PRAWIDŁOWY;ISTNIEJE;751364000002284091;"OŚRODEK KARDIOLOGII INWAZYJNEJ ""IKARDIA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";Świętokrzyska 43, 20-867 Lublin;815 014 416;biuro@ikardia.pl
7123317815;"Nazwa: IMEDICA CENTRUM MEDYCZNE
📄 jest
--------------------
👥 1 🏢 1
🎯 1 [🏆 1 20-05-2025]
--------------------
Brak zarejestrowanych aktywności.";;NIE - klient 'jest';jest;TAK;NIE;PRAWIDŁOWY;ISTNIEJE;751364000001883993;IMEDICA CENTRUM MEDYCZNE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;Stanisława Leszczyńskiego 25/U0.09, 20-068 Lublin;606997299;kondracki.bartosz@gmail.com
9222292491;"Nazwa: SAMODZIELNY PUBLICZNY SZPITAL WOJEWÓDZKI IM. PAPIEŻA JANA PAWŁA II W ZAMOŚCIU
📄 jest
--------------------
👥 22 🏢 1
🧲 1 [❌ 1 22-04-2025]
--------------------
  - 24-03-2026 | 📞 -> Rozmowa z SAMODZIELNY PUBLICZNY SZPITAL WOJEWÓDZKI IM. PAPIEŻA JANA PAWŁA II W ZAMOŚCIU DE zaplanowana
  - 24-03-2025 | 📞 -> Call I";24-03-2025;NIE - klient 'jest';jest;NIE;NIE;PRAWIDŁOWY;ISTNIEJE;751364000002272282;SAMODZIELNY PUBLICZNY SZPITAL WOJEWÓDZKI IM.PAPIEŻA JANA PAWŁA II W ZAMOŚCIU;Aleje Jana Pawła II 10, 22-400 Zamość;677 33 33;szpital@szpital.zam.pl
9462680554;"Nazwa: PRZYCHODNIA NOWOMEDICA
📄 jest
--------------------
👥 2 🏢 3
🎯 1 [🏆 1 20-05-2025]
--------------------
Brak zarejestrowanych aktywności.";;NIE - klient 'jest';jest;TAK;NIE;PRAWIDŁOWY;ISTNIEJE;751364000001844314;NOWOMEDICA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;Energetyków 19, 20-468 Lublin;500030846;jaroslawnowosad@wp.pl
9211645721;"Nazwa: SAMODZIELNY PUBLICZNY ZESPÓŁ OPIEKI ZDROWOTNEJ W TOMASZOWIE LUBELSKIM
📄 nie jest/nie był
--------------------
👥 5 🏢 1
🧲 1 [⚡ 1]
🎯 2 [❌ 1 20-05-2025 | ⚡ 1]
--------------------
  - 04-04-2025 | 🧩 -> Wysłać ofertę
  - 02-04-2025 | 📅 -> Nowy Spotkanie
  - 21-03-2025 | 📞 -> Do Kiełbasy nowy termin
  - 20-03-2025 | 📞 -> Połączenie wychodzące do Dariusz Gałecki
  - 27-02-2025 | 📅 -> Szpital Tomaszów lub.
  - 29-01-2025 | 📞 -> Połączenie wychodzące do Marek Kiełbasa
  - 29-01-2025 | 📅 -> Meeting I - SAMODZIELNY PUBLICZNY ZESPÓŁ OPIEKI ZDROWOTNEJ W TOMASZOWIE LUBELSKIM
  - 29-01-2025 | 📞 -> Welcome phone
  - 15-01-2025 | 📞 -> Połączenie wychodzące do Szpital Tomaszów Lubelski";02-04-2025;NIE - aktywny Lead, aktywny Deal;nie jest/nie był;NIE;NIE;PRAWIDŁOWY;ISTNIEJE;751364000002272322;SAMODZIELNY PUBLICZNY ZESPÓŁ OPIEKI ZDROWOTNEJ W TOMASZOWIE LUBELSKIM;Al. Grunwaldzkie 1, 22-600 Tomaszów Lubelski;846644411;szpital@szpital-tomaszow.pl
5381275215;"Nazwa: NZOZ SPECJALISTYCZNA PORADNIA REHABILITACJI KOMPLEKSOWEJ
📄 nie jest/nie był
--------------------
👥 1 🏢 1
🧲 4 [❌ 3 29-06-2025 | ⚡ 1]
--------------------
  - 16-05-2025 | 🧩 -> Uzupełnić dane firmy poprzez formularz
  - 12-02-2025 | 📅 -> Meeting I - MARIOLA MALCZUK
  - 12-02-2025 | 📞 -> Welcome phone
  - 06-02-2025 | 📞 -> Połączenie wychodzące do NZOZ SPECJALISTYCZNA PORADNIA REHABILITACJI KOMPLEKSOWEJ
  - 03-02-2025 | 📞 -> Połączenie wychodzące do NZOZ SPECJALISTYCZNA PORADNIA REHABILITACJI KOMPLEKSOWEJ
  - 31-01-2025 | 📞 -> Połączenie wychodzące do NZOZ SPECJALISTYCZNA PORADNIA REHABILITACJI KOMPLEKSOWEJ
  - 30-01-2025 | 📞 -> Połączenie wychodzące do NZOZ SPECJALISTYCZNA PORADNIA REHABILITACJI KOMPLEKSOWEJ";12-02-2025;NIE - aktywny Lead;nie jest/nie był;NIE;NIE;PRAWIDŁOWY;ISTNIEJE;751364000002295343;MARIOLA MALCZUK - NZOZ, SPECJALISTYCZNA PORADNIA REHABILITACJI KOMPLEKSOWEJ;Warszawska 14, 21-500 Biała Podlaska;83-3432718;nzoz@rehabilitacjabp.pl
7123439174;"Nazwa: MRI - LAB SP. Z O. O.
📄 nie jest/nie był
--------------------
🏢 1
🧲 1 [⚡ 1]
--------------------
  - 22-01-2025 | 🧩 -> Task to re-attempt - MRI - LAB SP. Z O.O.";;NIE - aktywny Lead;nie jest/nie był;NIE;NIE;PRAWIDŁOWY;ISTNIEJE;751364000002282721;MRI - LAB SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;Gęsia 3/TB.02, 20-719 Lublin;530787238;kontakt@mri-lab.pl
5252521356;"Nazwa: DAVITA SP. Z O. O.
📄 nie jest/nie był
--------------------
👥 1 🏢 11
🧲 1 [❌ 1 23-03-2025]
🎯 1 [⚡ 1]
--------------------
Brak zarejestrowanych aktywności.";;NIE - aktywny Deal;nie jest/nie był;NIE;NIE;PRAWIDŁOWY;ISTNIEJE;751364000002279686;DAVITA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;Legnicka 48 BUD.F, 54-202 Wrocław;71 342 98 50;pl_rozliczenie@davita.com
7151590090;"Nazwa: SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W KRAŚNIKU CENTRUM REHABILITACJI RUCHOWEJ
📄 nie jest/nie był
--------------------
👥 7 🏢 1
🧲 1 [❌ 1 22-01-2025]
🎯 1 [⚡ 1]
--------------------
  - 19-07-2025 | 📞 -> Rozmowa z Anna Albiniak zaplanowana
  - 18-07-2025 | 📞 -> Rozmowa z Anna Albiniak zaplanowana
  - 08-07-2025 | 📅 -> Meeting I - SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W KRAŚNIKU
  - 07-07-2025 | 📞 -> Call I";19-07-2025;NIE - aktywny Deal;nie jest/nie był;NIE;NIE;PRAWIDŁOWY;ISTNIEJE;751364000002213957;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W KRAŚNIKU;Fryderyka Chopina 13, 23-200 Kraśnik;818251366;poczta@spzoz.krasnik.pl
9222707928;"Nazwa: PULS SP. Z O. O.
📄 nie jest/nie był
--------------------
👥 2 🏢 2
🎯 1 [⚡ 1]
--------------------
Brak zarejestrowanych aktywności.";;NIE - aktywny Deal;nie jest/nie był;NIE;NIE;PRAWIDŁOWY;ISTNIEJE;751364000002280633;"""PULS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";Aleje Jana Pawła II 19, 22-400 Zamość;845303745;biuro@centrumzdrowiapuls.pl
